unique_id,service_request_id,service_category,service_type
f00643c9-f917-40ba-b10e-d321381e9434,1,Category 1,Data Transmission and/or Internet Access
380ae92b-9625-46c6-ac08-76c8224ee149,2,Category 1,Data Transmission and/or Internet Access
0edb5aaa-d919-4204-9b55-94672f2659c8,1,Category 2,Internal Connections
8df90eb4-f502-4523-bbd9-15997a15a6ca,2,Category 2,Basic Maintenance of Internal Connections
133c7514-bab3-455d-b64d-8294f44ccdc1,3,Category 2,Internal Connections
77877c4a-71f9-4ea8-8031-b27db778559f,4,Category 2,Basic Maintenance of Internal Connections
d9a3a406-2995-41a6-8bcd-ee2ba97f874c,5,Category 2,Managed Internal Broadband Services
26b1980b-2445-4f99-8cc3-992148f67785,1,Category 2,Internal Connections
415af350-d50b-4338-be47-99d9727edbd4,1,Category 2,Internal Connections
6b0f9377-49d6-460f-ba3e-0a6e3b23e257,1,Category 2,Internal Connections
026d0892-2b88-46c0-93a0-8494d81a4dcd,1,Category 2,Internal Connections
e600a306-819f-457e-9bbc-937e5e6c2ae8,1,Category 2,Internal Connections
9eea902c-a215-4c25-946f-736c2401778f,1,Category 2,Internal Connections
080fc5b9-932a-4dbe-9bdc-699293482d2b,1,Category 2,Internal Connections
9786a9cc-3c0b-4c6f-a424-f75152187065,1,Category 2,Internal Connections
a81ff758-d557-4576-8e33-f0ed6a8302e5,1,Category 2,Internal Connections
64b24230-bc9a-4156-903d-dd912c4f6c1a,1,Category 2,Internal Connections
cdc2093d-8b9c-4592-a3e4-189a3be5bbe0,2,Category 2,Basic Maintenance of Internal Connections
d4d6db83-5bb9-4247-b492-1b29d26efaf0,2,Category 2,Basic Maintenance of Internal Connections
1a59af7b-031d-4aa1-8cf6-e553d0c366d0,2,Category 2,Basic Maintenance of Internal Connections
466e8067-ddbf-43fc-a217-003ffebcadc0,2,Category 2,Basic Maintenance of Internal Connections
1070b5af-16e0-47dc-8458-417e5f2f35f4,2,Category 2,Basic Maintenance of Internal Connections
535cde31-ecdc-4140-a976-2186e858ad27,2,Category 2,Basic Maintenance of Internal Connections
890bde8b-00d2-4309-9d7e-d0a704fb1f32,2,Category 2,Basic Maintenance of Internal Connections
6ed2143d-724b-4201-b0b9-4a8c33047692,2,Category 2,Basic Maintenance of Internal Connections
2d9af46c-459d-479b-bfb0-48b436b1ed0e,2,Category 2,Basic Maintenance of Internal Connections
b5cb4b02-4bd9-48c0-b498-ef76545d98c8,2,Category 2,Basic Maintenance of Internal Connections
f8c0734c-3d4f-40f2-aa02-28ebca5ad2c9,3,Category 2,Internal Connections
dd3dd87b-6ae9-43e1-ae6d-9b18cc62674e,3,Category 2,Internal Connections
ca5986c2-446b-4b5d-84b8-96b7134868d4,3,Category 2,Internal Connections
7273dd71-12b8-40c6-8b2c-923a79b67695,3,Category 2,Internal Connections
553f2690-d660-487a-9f95-15330e659637,3,Category 2,Internal Connections
9ed0c0e5-1caa-4df3-90a1-c242931539e5,3,Category 2,Internal Connections
1bcc7233-f314-494a-a0a3-f5069ab97f30,3,Category 2,Internal Connections
d5297479-234c-4554-bc33-44668d22ea00,3,Category 2,Internal Connections
7987e9f1-07b1-405f-b7d8-ac3152d4bf8b,3,Category 2,Internal Connections
235c97c3-9b18-4e20-a911-023e230f1c94,3,Category 2,Internal Connections
7fc870f0-bcf1-4a60-8a0d-a98eb65cbaf7,4,Category 2,Basic Maintenance of Internal Connections
71eefc98-4bf7-4a9c-aaf5-3250b12666f7,4,Category 2,Basic Maintenance of Internal Connections
37492667-c561-49af-b229-2b56e3696f1a,4,Category 2,Basic Maintenance of Internal Connections
ede2d60a-b272-44f2-b7e1-80cd4892e43f,4,Category 2,Basic Maintenance of Internal Connections
7bcce6c3-60f3-4af5-a3be-c313be8cb284,4,Category 2,Basic Maintenance of Internal Connections
e8a21b98-5cbc-4d09-829d-70f43689076b,4,Category 2,Basic Maintenance of Internal Connections
f27563d1-15d6-4830-a3a7-2442941c4f5a,4,Category 2,Basic Maintenance of Internal Connections
a2efde59-70a2-4cc1-a22a-ca55c1867aa2,4,Category 2,Basic Maintenance of Internal Connections
72f7e0b6-9463-4b0b-ae95-f7c1c09deae4,4,Category 2,Basic Maintenance of Internal Connections
0e71c186-f777-4a8b-9af6-12fb741f6e8a,4,Category 2,Basic Maintenance of Internal Connections
6011a361-e493-4b4c-96b4-49a3df70ac98,5,Category 2,Internal Connections
3cec4929-15a4-4d4b-a1e4-49afc643e6e0,5,Category 2,Internal Connections
46d6b6e8-fc49-4a40-89d6-a1db382f5c50,5,Category 2,Internal Connections
907b05d3-b7d5-490c-9af0-971784841937,5,Category 2,Internal Connections
f21c9ebf-bfbf-4f74-8086-dac4ec88dc2c,5,Category 2,Internal Connections
8ba5792b-6ee1-43a6-beac-fcba9666ea0f,5,Category 2,Internal Connections
5d1cc60c-ca95-4e3c-8fd4-dee8af1b685a,5,Category 2,Internal Connections
d674b9af-cf65-4a1e-899f-d5c69dc6ec15,5,Category 2,Internal Connections
c1a2386d-760a-42bf-86fa-7eef3c816aa2,5,Category 2,Internal Connections
bc211f64-e969-47c2-942d-f948048a5fce,5,Category 2,Internal Connections
df5284a7-6837-44f6-b6b9-9fbf55348f44,6,Category 2,Basic Maintenance of Internal Connections
a9be3ea2-8922-4074-b086-b692160e5eec,6,Category 2,Basic Maintenance of Internal Connections
8791e681-b908-4ebf-b051-d16d148fc297,6,Category 2,Basic Maintenance of Internal Connections
4cf6417c-debe-4d61-8423-5c6ee13d2681,6,Category 2,Basic Maintenance of Internal Connections
3c346c75-feec-4e8f-9bad-a2cfcfd8aec7,6,Category 2,Basic Maintenance of Internal Connections
53bb00ac-1f64-4cce-9c60-4bc3294a83aa,6,Category 2,Basic Maintenance of Internal Connections
993ce226-0f10-4e20-a706-0c73c347577c,6,Category 2,Basic Maintenance of Internal Connections
79f1e087-955d-43d0-979f-ebbeefa75ad3,6,Category 2,Basic Maintenance of Internal Connections
ca40b7b8-c3d1-4a99-b5cc-9743df8069e0,6,Category 2,Basic Maintenance of Internal Connections
68727a2e-08cc-47e6-910b-d3cbeb3d9e99,6,Category 2,Basic Maintenance of Internal Connections
8bf6bff4-e328-4db9-8f46-ad83d565c6bf,7,Category 2,Internal Connections
035329c8-84c5-409f-8ec0-616e9bcdca33,7,Category 2,Internal Connections
9fc1139c-e001-4c89-933a-51dbb3b5b201,7,Category 2,Internal Connections
27ee9826-97cf-4113-a562-b31591468d4d,7,Category 2,Internal Connections
ceff0353-4f19-4edc-9389-2af07e899240,7,Category 2,Internal Connections
8280a803-057e-44da-858f-b4346d844703,7,Category 2,Internal Connections
84787f72-c870-4a15-9a73-efc05771f04d,7,Category 2,Internal Connections
1833c18a-8022-46f3-b63f-a745ba952eb1,7,Category 2,Internal Connections
e480ab97-4ba1-4ac8-91c3-b3b5e7632b15,7,Category 2,Internal Connections
4102cb54-b5d0-4e73-b790-2ffa4b5c3977,7,Category 2,Internal Connections
beb978ba-1616-4f94-9656-3674e733db4c,8,Category 2,Basic Maintenance of Internal Connections
9b84f08b-6238-4102-9690-13ac26699bf4,8,Category 2,Basic Maintenance of Internal Connections
56a6128c-f254-4400-9c94-1f90a53e416f,8,Category 2,Basic Maintenance of Internal Connections
acf3e66b-7ca0-4f57-8e65-12ea04b44e67,8,Category 2,Basic Maintenance of Internal Connections
3915e023-aee1-44a8-8467-48c2edf37624,8,Category 2,Basic Maintenance of Internal Connections
4264b482-c139-4cf2-a404-e4e6e90eb173,8,Category 2,Basic Maintenance of Internal Connections
1f4f5798-565a-496c-a8c2-f62a5be34f29,8,Category 2,Basic Maintenance of Internal Connections
d4c88ed0-40ef-4493-9491-8f880b48b70a,8,Category 2,Basic Maintenance of Internal Connections
712ec312-d7ad-4a57-8787-7bce2a8aecff,8,Category 2,Basic Maintenance of Internal Connections
b322799d-6604-44be-b6be-e3eb72b2fbba,8,Category 2,Basic Maintenance of Internal Connections
c7e01a6d-a989-4939-a612-afb95b3ac6a1,9,Category 2,Internal Connections
845d188c-bd0d-47a0-8dab-19c0afd9fed7,9,Category 2,Internal Connections
360f2e36-a5af-48a2-b590-eff2ca9fc490,9,Category 2,Internal Connections
1b61e639-d97b-4ca0-8197-ee3c8bdca656,9,Category 2,Internal Connections
446c1ee4-dce7-4d67-a8ee-5e13f9b6e5e1,9,Category 2,Internal Connections
db9ad706-794b-4ba2-9fa5-9bfc9df9c999,9,Category 2,Internal Connections
95a115dc-9c6d-474b-867c-1e2a81ab81fb,9,Category 2,Internal Connections
d725f1e7-1728-40aa-9e36-ecfe886a5fad,9,Category 2,Internal Connections
91c47694-1f06-420e-a5b9-8c7df8f20228,9,Category 2,Internal Connections
083ecb25-f7d8-4995-a5ce-6a30e4098906,9,Category 2,Internal Connections
756cd892-2fe3-4a14-83d9-9129ce714dfd,10,Category 2,Basic Maintenance of Internal Connections
21c86ab8-c1e4-451d-86ec-ace9882503ae,10,Category 2,Basic Maintenance of Internal Connections
ca7595d5-825b-402b-bcac-7dde29657218,10,Category 2,Basic Maintenance of Internal Connections
2b5fc666-d7b7-48cc-9309-39e8245da7e1,10,Category 2,Basic Maintenance of Internal Connections
1fee2f8b-93a4-494b-8918-af284391169e,10,Category 2,Basic Maintenance of Internal Connections
ab3c04f8-6a0d-4668-abf1-65c35199aa7f,10,Category 2,Basic Maintenance of Internal Connections
ae35fb2f-8c23-4c25-8b86-e214d98a7f01,10,Category 2,Basic Maintenance of Internal Connections
4fbe43ae-285d-460c-b8a1-595d5530c299,10,Category 2,Basic Maintenance of Internal Connections
e5787228-5f65-48a4-bc52-b54dff33b3fd,10,Category 2,Basic Maintenance of Internal Connections
ce954de2-59f9-47e3-858f-86c371802463,10,Category 2,Basic Maintenance of Internal Connections
f0344cfc-6119-48d6-b458-641f50594675,11,Category 2,Internal Connections
410fa8dd-a37e-4263-a07a-e61f5ae81ba1,11,Category 2,Internal Connections
23034f36-d266-4232-ba20-346e31579a38,11,Category 2,Internal Connections
e6557299-da40-47c4-b099-5594a7820fc0,11,Category 2,Internal Connections
a5dd4364-0eb2-4714-9f1d-805e141dbe0b,11,Category 2,Internal Connections
77457006-946f-454d-9c04-cbd58cea9e78,11,Category 2,Internal Connections
dec23eaf-8673-4fd0-aaea-bfab0b54c967,11,Category 2,Internal Connections
79c310fe-5de0-4d6b-a57d-b97ee1d9315a,11,Category 2,Internal Connections
4166d6ee-0170-48c6-9c2c-73f2063b5282,11,Category 2,Internal Connections
b45c7269-fe97-46fd-a362-c96706406c27,11,Category 2,Internal Connections
8dd0a2d9-fe15-415a-997e-243d5697b1c6,12,Category 2,Basic Maintenance of Internal Connections
da80f24b-a989-4bfc-8ac0-4b3353f7cd00,12,Category 2,Basic Maintenance of Internal Connections
f43c9c86-f0fa-47d3-8134-27b63002c85d,12,Category 2,Basic Maintenance of Internal Connections
84eac3b7-745a-40dc-9bd5-ab8259e9d44a,12,Category 2,Basic Maintenance of Internal Connections
623a59a8-150e-419c-9573-4bf48e3f0eff,12,Category 2,Basic Maintenance of Internal Connections
eea73e20-7122-4103-b741-563126628ffb,12,Category 2,Basic Maintenance of Internal Connections
9a33ab51-da0a-415d-b778-fee9fbaea7c6,12,Category 2,Basic Maintenance of Internal Connections
e76eefdb-1596-41fe-aaa5-c2bef08304a6,12,Category 2,Basic Maintenance of Internal Connections
fb4dc197-754a-4a0e-acda-35f81ae4d590,12,Category 2,Basic Maintenance of Internal Connections
5a4b50f0-55fe-4bb6-aa5f-c000677aa2d2,12,Category 2,Basic Maintenance of Internal Connections
5beeba6e-f753-447a-bb8f-10db570b5a99,13,Category 2,Internal Connections
640a358c-7174-47f2-a46d-4c7c7187bc70,13,Category 2,Internal Connections
184a4ab3-1a4c-498b-9175-4debb5178a17,13,Category 2,Internal Connections
6bb2d3e0-665d-4c17-88fe-f043290f7c6b,13,Category 2,Internal Connections
cb18fbb6-e56d-49d6-b49e-859b01fdcce5,13,Category 2,Internal Connections
a2284c07-e0e6-4c87-8d69-3946d5bde745,13,Category 2,Internal Connections
da828850-c805-4898-9147-62f2ac7d23c7,13,Category 2,Internal Connections
be51cca2-febc-48db-be2f-1c55cc8c5b2e,13,Category 2,Internal Connections
e8ed5860-ac4a-42da-878c-6d91598a66f8,13,Category 2,Internal Connections
86683168-6d37-45ef-8678-59d67b3c1ade,13,Category 2,Internal Connections
ce34037e-5a8e-4171-bb48-3314030f2457,14,Category 2,Basic Maintenance of Internal Connections
1dd2d05a-0446-4d84-ac3b-98edd6418cb8,14,Category 2,Basic Maintenance of Internal Connections
6cb041a9-2e29-4376-8759-fe1ad0303fe8,14,Category 2,Basic Maintenance of Internal Connections
9dede4b3-600d-47c2-8752-6be20a616165,14,Category 2,Basic Maintenance of Internal Connections
dcbf3ee8-68f4-4f43-990f-e7a3f0f60432,14,Category 2,Basic Maintenance of Internal Connections
e9b88b2c-4995-4186-96bc-16c71334c031,14,Category 2,Basic Maintenance of Internal Connections
d62ddbe9-8482-46a3-bea6-40ef4a7ea9b4,14,Category 2,Basic Maintenance of Internal Connections
c2e9795f-4921-44f2-b04d-25aca80cd32d,14,Category 2,Basic Maintenance of Internal Connections
c355f794-f655-4f35-b953-46edccaccf00,14,Category 2,Basic Maintenance of Internal Connections
a9353459-2a38-40db-b5e1-622772c4bf63,14,Category 2,Basic Maintenance of Internal Connections
417fed38-a7f2-447c-affa-51a94b347adf,15,Category 2,Internal Connections
fef9b35c-ab7d-4945-a869-9411c815996e,15,Category 2,Internal Connections
b5f55550-e91b-45da-a7ee-607bd73bd7a4,15,Category 2,Internal Connections
728bccfa-c527-46c6-838a-2459e4a92386,15,Category 2,Internal Connections
53706c03-78ed-4765-ada5-63508363c873,15,Category 2,Internal Connections
ba61e32f-7456-421f-95b9-cd2f0ef86850,15,Category 2,Internal Connections
87115f74-426e-45ef-8057-f18dfb9c2ef9,15,Category 2,Internal Connections
64357f83-c53a-4a5f-bb75-7de195409914,15,Category 2,Internal Connections
a1dc095e-4d0f-42bd-9151-14bf91dcccdb,15,Category 2,Internal Connections
d1a00b23-c246-481c-b594-24fdf4653f35,15,Category 2,Internal Connections
507b4411-0767-4a96-be2b-4458ba14ef7b,16,Category 2,Basic Maintenance of Internal Connections
37481ad1-ade6-4bce-bd1d-f534f12d2150,16,Category 2,Basic Maintenance of Internal Connections
8f4ef3c9-9cd1-4135-abe0-490601dfbcf8,16,Category 2,Basic Maintenance of Internal Connections
54436ecc-d84c-45ec-b0e0-29b25a85bef5,16,Category 2,Basic Maintenance of Internal Connections
9cfc4fcf-a212-47c0-b111-02b88448bad3,16,Category 2,Basic Maintenance of Internal Connections
db6261cd-b025-4975-ade5-f048a98cd537,16,Category 2,Basic Maintenance of Internal Connections
9bdb942f-68c7-4190-a957-6c8a40ff8584,16,Category 2,Basic Maintenance of Internal Connections
08787d33-834c-47b7-8386-71e7821f31c3,16,Category 2,Basic Maintenance of Internal Connections
7ffe06b7-c6cd-4d82-b739-06130bb83415,16,Category 2,Basic Maintenance of Internal Connections
664f1ce0-badd-496f-873f-3fce8606064e,16,Category 2,Basic Maintenance of Internal Connections
008472f0-e84b-4528-8675-908d80757445,17,Category 2,Managed Internal Broadband Services
a40f1aa2-dce7-465b-b2f1-ec7eab111d07,17,Category 2,Managed Internal Broadband Services
90fa089b-2d7e-4430-af60-fe26d2b252e5,17,Category 2,Managed Internal Broadband Services
1348b721-5359-4fa2-a228-f989962bb06b,17,Category 2,Managed Internal Broadband Services
a09b2ae4-e053-4c8c-9b03-b28efd3f443f,17,Category 2,Managed Internal Broadband Services
ac2cf5e0-9d7d-42e9-ba94-8e6d3eb1a9fd,17,Category 2,Managed Internal Broadband Services
e4fb13d5-05c8-483c-a38e-cb98c5e33f47,17,Category 2,Managed Internal Broadband Services
96f96175-3a39-43e3-8cd5-3deaf7af74b6,17,Category 2,Managed Internal Broadband Services
0ac30ad4-bcdd-494a-a736-61407b9e8a90,17,Category 2,Managed Internal Broadband Services
95f9f01a-09c9-4d54-bfba-4e0d180125dd,17,Category 2,Managed Internal Broadband Services
8fac935a-6a7e-4a95-823c-bb29e940f2cc,1,Category 1,Data Transmission and/or Internet Access
0988430f-e226-470c-8a2f-1823542f2bef,2,Category 1,Data Transmission and/or Internet Access
52c6ed24-c97a-4e43-b49c-35420df8c927,2,Category 2,Internal Connections
24c15566-1ddb-4ad9-b66a-9d5e33c630bd,3,Category 2,Internal Connections
cbea0d56-ce69-4c21-9f0c-02dd19a3835d,4,Category 2,Internal Connections
53d9bb31-aea2-404e-998d-56654a3c2f53,5,Category 2,Internal Connections
37c31ca9-0a11-44af-83ba-de0db5d8ee30,2,Category 1,Data Transmission and/or Internet Access
94f6f9b7-716e-47ab-8778-b4672d9c3d8a,3,Category 1,Data Transmission and/or Internet Access
a21d1282-333d-4e24-b770-ba4e247d2941,3,Category 1,Data Transmission and/or Internet Access
58386b22-cdef-4ef5-886a-bd3437c808d1,1,Category 1,Data Transmission and/or Internet Access
ceb83516-cade-4169-8e64-f6e6e65cf70f,2,Category 1,Data Transmission and/or Internet Access
951101ac-0dbe-4866-92e2-ebfbfee65154,3,Category 1,Data Transmission and/or Internet Access
23053778-9f54-4f97-ba86-25c438c5a9d1,4,Category 1,Data Transmission and/or Internet Access
3dc8aae8-e513-4f9b-a8c1-d3055181bdd7,1,Category 2,Internal Connections
19308d21-d71d-4a73-9c81-57324f6c7b0a,2,Category 2,Internal Connections
eca5cf12-8bdd-4b71-b947-346992d64346,,,
e8edae7e-ca45-461f-a5ad-fb839d8caa68,1,Category 1,Data Transmission and/or Internet Access
d3706a37-2f11-4334-9a73-2ad72d5104e0,1,Category 1,Data Transmission and/or Internet Access
f3a949c4-be8d-4fe7-9bdd-543f7bb76e51,2,Category 1,Data Transmission and/or Internet Access
e9d32f3f-7509-441d-970a-94a2283db9df,2,Category 1,Data Transmission and/or Internet Access
3753c678-d302-4e08-b75c-7979aac58ae7,,,
3c5e03b3-7d92-4724-8f07-4ba33b914100,1,Category 2,Internal Connections
01724114-c412-41b0-8835-f69f549a38b5,1,Category 2,Internal Connections
275b3661-c466-42f0-98d0-4df7ceef71d2,2,Category 2,Basic Maintenance of Internal Connections
e4796124-23ab-4b2e-be87-ce67bd86d8e4,2,Category 2,Basic Maintenance of Internal Connections
4a9c4b65-b37e-428c-9e1a-232b780ea4e5,3,Category 2,Internal Connections
89e13919-9577-48cc-a257-b7e524c20697,3,Category 2,Internal Connections
15d5312d-e265-4fa5-b836-14eeeb2790c5,1,Category 2,Internal Connections
d7a25512-ce5b-45ca-b051-cfdb64fe75fd,4,Category 2,Basic Maintenance of Internal Connections
5e720b75-f549-418e-a3a1-0640c5a9bc2e,4,Category 2,Basic Maintenance of Internal Connections
883c290d-5bc5-4b31-ad9c-13ccf8c89b8c,5,Category 2,Managed Internal Broadband Services
1ffa672f-3340-4c68-8008-3fab5610151f,1,Category 1,Data Transmission and/or Internet Access
b8a55666-a3e3-463e-824f-6afabc451b38,1,Category 2,Internal Connections
4bb7daba-2f08-49ca-9bcc-0a5f017f4393,1,Category 1,Data Transmission and/or Internet Access
ccb0c2e3-2d19-46db-9dff-8c333ac5aeae,2,Category 1,Data Transmission and/or Internet Access
273a5fb5-4b2d-4cc1-9d3a-e9948cfd390d,2,Category 1,Data Transmission and/or Internet Access
53048ab8-b863-4781-99c5-4919dc057c28,,,
106b7b4b-ce39-4c8c-8ed0-863d743645b5,1,Category 2,Internal Connections
7e773214-d784-4027-a670-6f1422b5c1d7,2,Category 2,Basic Maintenance of Internal Connections
2a5d3071-6ebd-4a2b-a832-08643e4519f1,2,Category 2,Basic Maintenance of Internal Connections
7ab00580-5a17-401d-b6c8-727779e9ec2b,3,Category 2,Internal Connections
3370fe9a-e15f-4406-80ec-464fb54bf57a,3,Category 2,Internal Connections
0296d22b-1705-4de0-8801-d28b75754c39,1,Category 2,Internal Connections
9fbf9b84-953e-48fc-8bf0-6b5ae0e798c9,4,Category 2,Basic Maintenance of Internal Connections
4000765b-894e-424d-8452-fa19798ceefb,4,Category 2,Basic Maintenance of Internal Connections
5d31299e-b424-4550-bb43-df802a99f458,5,Category 2,Managed Internal Broadband Services
17aaa902-da7a-4b36-9df5-b0c1bfaa8cb5,5,Category 2,Managed Internal Broadband Services
1048b27f-7470-40e3-a506-4e30c47954c0,1,Category 2,Internal Connections
25dfaa11-3f76-459c-abd0-db41971fc185,1,Category 1,Data Transmission and/or Internet Access
a509845d-b3fd-482e-a1be-4fa8f28e2e26,1,Category 1,Data Transmission and/or Internet Access
f03c583f-d83d-41cc-943d-0e9f880eb919,2,Category 1,Data Transmission and/or Internet Access
f7f21faf-62a6-4ec5-ad30-b3c4e003d0dd,2,Category 1,Data Transmission and/or Internet Access
0df86fc5-9512-4422-958a-f0f2f6b4404c,1,Category 2,Managed Internal Broadband Services
1e35d97e-494b-4ccc-9bac-bdde72fc1cef,1,Category 2,Internal Connections
7264a8ad-7e22-46bc-b520-297ae562ccff,2,Category 2,Internal Connections
0654d7ab-b3bb-40ec-8895-2ecb78b025c2,2,Category 2,Internal Connections
186cd875-6fae-4ef1-998f-01b7de1ef483,2,Category 2,Internal Connections
2b510718-2874-42bf-9b82-cb82bbddd001,2,Category 2,Internal Connections
9f232147-28dd-44cc-a4bd-ce9215c7bac6,1,Category 1,Data Transmission and/or Internet Access
82c0fc1b-40fa-4c22-8c6f-7b2ed4af5287,2,Category 1,Data Transmission and/or Internet Access
7da5714e-a9a7-4280-afa9-d50af0a47548,1,Category 1,Data Transmission and/or Internet Access
bae2425d-3fca-4896-b515-44a110b6330f,,,
a7dec5a5-2b12-484f-9a73-c3e88062c179,1,Category 2,Internal Connections
74ce994c-79e9-44cf-9360-d972d7c7f297,1,Category 2,Internal Connections
fd9ffe49-f770-44b2-93eb-91303996bec3,1,Category 1,Data Transmission and/or Internet Access
bb585f62-2203-4479-a7d9-0fa314ef289d,1,Category 1,Data Transmission and/or Internet Access
5cd8529c-ac41-4f29-bb23-8f55e3f0e649,2,Category 1,Data Transmission and/or Internet Access
689da801-1a4b-4638-9398-68ae35b3f51e,2,Category 1,Data Transmission and/or Internet Access
e7e9fa57-9af8-407f-b8d3-634b4232124c,1,Category 2,Internal Connections
13992112-a9e3-4271-86bc-09163099f383,1,Category 2,Internal Connections
96afdbdb-48b1-4c44-8ad1-b7c5aee27d6c,1,Category 2,Internal Connections
dd346601-3d64-4c01-90c3-825282d7b49d,1,Category 2,Internal Connections
205828f1-125e-4c35-ae87-f8da150e7a91,1,Category 2,Internal Connections
e1f1e642-9650-4e05-a446-e701fc3c849f,1,Category 2,Internal Connections
1473fecb-5e44-48da-88a7-2697fcd3b346,2,Category 2,Basic Maintenance of Internal Connections
d5319ff9-62fa-4b17-8592-88dad7e2c75e,2,Category 2,Basic Maintenance of Internal Connections
c94142f9-cb3c-4bc9-b090-cdcd70d7d67c,2,Category 2,Basic Maintenance of Internal Connections
2c76d72e-a24c-4614-95b6-6c28d7db6fbf,2,Category 2,Basic Maintenance of Internal Connections
199dd670-546c-4943-93be-3222c6439ac0,2,Category 2,Basic Maintenance of Internal Connections
5d43a934-5d6c-4095-be7c-3dbe7a2a2905,2,Category 2,Basic Maintenance of Internal Connections
ebf60745-86a0-4015-a66b-f44e3bb06c0d,3,Category 2,Internal Connections
a1600060-1faf-413b-9b7c-1a16225944cc,3,Category 2,Internal Connections
4dec5bfe-7044-4d86-ad01-ddd70d21d500,3,Category 2,Internal Connections
a8b0b839-fe95-4366-a64f-289ecc367f6e,3,Category 2,Internal Connections
c45f019c-2a36-444b-9108-441622a3e6b1,3,Category 2,Internal Connections
e305965a-5f99-42b0-936c-44d821543084,3,Category 2,Internal Connections
2546ac8c-4310-47e1-a7cd-2546f364ce14,4,Category 2,Basic Maintenance of Internal Connections
3f7a1f09-6e94-4907-9b7d-146598014de3,4,Category 2,Basic Maintenance of Internal Connections
2a2c34ef-626b-4bc0-920a-c66fae94b76c,4,Category 2,Basic Maintenance of Internal Connections
5a4188b5-156d-476b-a10c-277aef80b737,4,Category 2,Basic Maintenance of Internal Connections
5f628ec5-a446-4231-9ccd-1d30456d03bf,4,Category 2,Basic Maintenance of Internal Connections
c654c4ea-fff2-4fda-8952-bc6a4013f279,4,Category 2,Basic Maintenance of Internal Connections
48af1a07-b2f3-4cae-878e-e7c15589f895,5,Category 2,Internal Connections
377290c5-f643-4aa8-98ea-80855b9ad265,5,Category 2,Internal Connections
34681f9c-80f2-4389-86ba-91904d064cf7,5,Category 2,Internal Connections
2feef3d8-b083-42fe-98e2-94593523eb71,5,Category 2,Internal Connections
28774c7f-69da-4ce6-a869-33c25ca876b3,5,Category 2,Internal Connections
1d21c1d6-2cda-48f2-ab8d-790c376eef19,5,Category 2,Internal Connections
b9815e87-561a-44cf-8878-6811e5ed4eba,6,Category 2,Basic Maintenance of Internal Connections
ef55e8d8-4303-4e79-a52a-507f5e7bc2e6,6,Category 2,Basic Maintenance of Internal Connections
196cc447-ed74-48e6-bbe9-81fbc7f39523,6,Category 2,Basic Maintenance of Internal Connections
d72d1bb0-aac8-440f-b44d-b67ad4384d3b,6,Category 2,Basic Maintenance of Internal Connections
b2f48acb-aa9a-47ad-b4f5-e6155b3a046f,6,Category 2,Basic Maintenance of Internal Connections
da4d7db6-34c0-4347-9818-389ac9dd2ab8,6,Category 2,Basic Maintenance of Internal Connections
5ddf296f-450f-4d9c-a923-7e427abdd331,7,Category 2,Internal Connections
560308e5-c420-4836-9801-eec48479df0b,7,Category 2,Internal Connections
c200344f-8360-414a-a1cd-c99b58c245c7,7,Category 2,Internal Connections
59f4c5a9-a342-4833-85e6-8b62ae6527da,7,Category 2,Internal Connections
168e9043-cd7a-4fc4-9964-59ad360591f5,7,Category 2,Internal Connections
953c86e9-6bdf-4e10-b8a3-f0dd7a182d84,7,Category 2,Internal Connections
557b178f-f874-4476-99db-11a2e849bd20,8,Category 2,Internal Connections
d6b45346-0393-44d8-9dc4-2343b8839b66,8,Category 2,Internal Connections
623060cb-8b51-48e2-9d27-798295ae9257,8,Category 2,Internal Connections
f3f5875d-c6f2-4f4e-a353-ce965b639ef9,8,Category 2,Internal Connections
3644749e-d685-4f33-a66b-1ee8146b376c,8,Category 2,Internal Connections
1484040b-c193-43fd-97da-694072b6c4bf,8,Category 2,Internal Connections
66de478b-0e27-4196-b202-192f282a9373,9,Category 2,Internal Connections
2b032923-8f7c-4c0e-a7ae-d41ef11ea9e9,9,Category 2,Internal Connections
76e973a0-7825-4c42-8395-6b359720587e,9,Category 2,Internal Connections
17897580-9405-48ee-8af0-da2a9aeda2ae,9,Category 2,Internal Connections
8969fa99-a6f8-41ad-8af0-3d54ad23e247,9,Category 2,Internal Connections
b0eaac65-3ab5-4ad3-829e-2a363eab44e6,9,Category 2,Internal Connections
48ba4dd6-fece-4a8c-b4b5-e0970497b93d,10,Category 2,Internal Connections
f92a78e7-8862-4a9a-b61a-136d201729c3,10,Category 2,Internal Connections
e059e9ec-3987-4235-8c8f-9d840de39f96,10,Category 2,Internal Connections
c8d30c9f-90fb-4667-980c-01aa6f526c1a,10,Category 2,Internal Connections
e91f01c7-e019-4d1d-b5c2-07155e1ec24f,10,Category 2,Internal Connections
b573d679-5e00-407d-ad92-d0c5b05a3d45,10,Category 2,Internal Connections
f1564dc3-e909-45a9-bcb2-52b106a1dd63,1,Category 1,Data Transmission and/or Internet Access
d01cdea2-bcae-42cd-b561-f6dcd836c19c,1,Category 1,Data Transmission and/or Internet Access
5b494c6c-0d9a-4d2a-a357-6fd0f81c6ecb,1,Category 1,Data Transmission and/or Internet Access
19ad1e25-b759-4508-b55b-081a99971f88,1,Category 1,Data Transmission and/or Internet Access
80df916d-5f35-4abf-ac61-c4310da5344e,1,Category 1,Data Transmission and/or Internet Access
