unique_id,service_request_id,service_category,service_type
a39dda7d-c4d3-4f23-8bf4-4c75d001da60,1,Category 1,Data Transmission and/or Internet Access
82b81811-f8d9-455d-b754-f07c2b04d832,1,Category 1,Data Transmission and/or Internet Access
caa840a6-f806-4036-991d-3109ec397549,1,Category 1,Data Transmission and/or Internet Access
3215ca8c-2de7-4873-addc-d3704e6296d6,1,Category 1,Data Transmission and/or Internet Access
30167f7c-16cd-45bb-82ca-c73272f37246,1,Category 2,Internal Connections
25e91098-2dc3-427e-aa12-e5fafb5fc794,1,Category 1,Data Transmission and/or Internet Access
87031e2a-3b81-4988-8a23-b564736c2056,1,Category 1,Data Transmission and/or Internet Access
7c8f3948-4207-4f23-bc28-fefb495577c8,3,Category 2,Basic Maintenance of Internal Connections
5b3a3d41-f0e1-4ce3-bef4-ca6d6d88f458,1,Category 1,Data Transmission and/or Internet Access
e0eefccc-168b-4654-82f8-86fc72224d9c,1,Category 1,Data Transmission and/or Internet Access
3e2afc1c-57d5-44d8-8211-2d69312c98fc,1,Category 1,Data Transmission and/or Internet Access
ab4fa312-381c-4f11-82fc-d128b6e93e8d,1,Category 1,Data Transmission and/or Internet Access
d1ec0713-7ff9-4b21-a9b4-4e8ef1d5f617,1,Category 1,Data Transmission and/or Internet Access
e01bcff0-5aa7-46b0-a104-7aa57740fe1b,1,Category 1,Data Transmission and/or Internet Access
00090062-0892-4ad2-9bc8-fb67a5ae65e4,1,Category 2,Basic Maintenance of Internal Connections
42d577d7-6f0f-4c04-ab7b-85343508be92,1,Category 1,Data Transmission and/or Internet Access
a8957935-687e-47e1-9166-a8ffdce874d4,1,Category 1,Data Transmission and/or Internet Access
d1912800-3bb7-41f1-b2d1-676c942e335c,1,Category 2,Internal Connections
ef34d2f8-1eb1-46d4-830d-f0e502dbb07d,1,Category 1,Data Transmission and/or Internet Access
c0fcfcd3-2239-4459-8af9-36281499f2d0,1,Category 1,Data Transmission and/or Internet Access
bc40e31c-203f-4bd3-a0ac-b3639e2a2c46,1,Category 1,Data Transmission and/or Internet Access
6bd8be0b-91d0-40ff-96f5-5ac3cbf14394,1,Category 1,Data Transmission and/or Internet Access
73c355dd-8fd2-46d1-8034-36d7b1f46322,1,Category 1,Data Transmission and/or Internet Access
526987fa-8950-4bc6-9450-7094f7bd8dbb,1,Category 1,Data Transmission and/or Internet Access
6208acf9-caaa-45ea-a06a-fc5b80b58a62,1,Category 1,Data Transmission and/or Internet Access
5079a8f4-fb76-4792-ba79-1cfd66444902,1,Category 1,Data Transmission and/or Internet Access
f3ce791b-71c2-4987-8c7c-8b11c38f020e,1,Category 1,Data Transmission and/or Internet Access
0b4e94b5-fd96-4814-99c1-4db91018491f,1,Category 1,Data Transmission and/or Internet Access
3caa6978-0dac-4c52-a93a-71cd38a67208,1,Category 1,Data Transmission and/or Internet Access
bb946ca9-30f7-4a58-8cc1-fd557c73dcb3,1,Category 1,Data Transmission and/or Internet Access
218b8a37-c9e2-4971-a0d6-f15e2ced8ae2,1,Category 1,Data Transmission and/or Internet Access
a13b2461-0a0a-4078-aa7c-ca4439c86c59,1,Category 1,Data Transmission and/or Internet Access
1ec22206-1912-403e-a24d-3f607bc5da2d,1,Category 1,Data Transmission and/or Internet Access
b52047fc-b323-4db1-9d14-acedec6fe34f,1,Category 1,Data Transmission and/or Internet Access
781c4431-5acd-433b-b452-6a1aadad6a9d,1,Category 1,Data Transmission and/or Internet Access
dcb01e3b-f674-4cd5-9318-c04015d395ae,1,Category 1,Data Transmission and/or Internet Access
c7cb5de3-ffc5-4959-ac31-c311f0f8852a,1,Category 1,Data Transmission and/or Internet Access
17635315-9dc9-44f3-8e80-cc742bed1ece,3,Category 2,Internal Connections
8e699578-9178-46a5-93ee-8791f63b6bd5,1,Category 1,Data Transmission and/or Internet Access
86f7e8b9-4c94-4093-b167-bf9f55d47115,1,Category 1,Data Transmission and/or Internet Access
80639b7b-c7d1-4950-976b-278bf287b825,1,Category 1,Data Transmission and/or Internet Access
73171ba6-5b56-4d25-ae9b-5ea4e8c454e3,1,Category 1,Data Transmission and/or Internet Access
c1b369c2-82f7-420c-a0d8-8c815fe255f3,,,
5244f698-fd2f-46ed-b986-6101988cfad1,1,Category 1,Data Transmission and/or Internet Access
7a2444d9-e63b-4aaf-9b54-98a916b1e94a,1,Category 1,Data Transmission and/or Internet Access
8406bc07-d709-42f4-b160-3417f463a44c,1,Category 1,Data Transmission and/or Internet Access
d3640d26-c466-497d-aff8-9f991925aa9c,1,Category 1,Data Transmission and/or Internet Access
52d83cdb-2dc4-42e2-9e2b-57eadfd60e02,1,Category 1,Data Transmission and/or Internet Access
a4644375-0be8-4803-afcc-76695d14cf6d,1,Category 1,Data Transmission and/or Internet Access
34df814d-5f33-4112-8718-6486640f4ea0,1,Category 1,Data Transmission and/or Internet Access
e65d2aa0-5669-4c81-9745-4e1197d5b87f,1,Category 2,Internal Connections
03795c07-74c5-42a2-803e-dde7cac01340,1,Category 1,Data Transmission and/or Internet Access
48ae4d04-a59b-4eb7-b243-14394535a9c6,2,Category 2,Basic Maintenance of Internal Connections
e0d7602f-4e5e-428d-be35-19a4e8e7db41,1,Category 1,Data Transmission and/or Internet Access
55767a11-d558-4a3a-9782-b92326d3f120,1,Category 1,Data Transmission and/or Internet Access
dc1b887b-f698-471a-905c-85f19670f861,1,Category 2,Internal Connections
dffee9de-d639-4305-886c-c77a53eab892,1,Category 2,Internal Connections
cc7eddcc-b56b-4089-ad9b-092a0d7fbbec,1,Category 1,Data Transmission and/or Internet Access
9d3bf1fb-f801-40a1-b4a7-319f4706eb49,1,Category 1,Data Transmission and/or Internet Access
7a72c75f-2f12-4dfb-8840-45a678fd0177,1,Category 1,Data Transmission and/or Internet Access
e92377b0-c9b8-41f3-b38a-548e9491d845,1,Category 1,Data Transmission and/or Internet Access
895e7030-ff67-4d2e-bf8f-ffc9020e5c1b,1,Category 1,Data Transmission and/or Internet Access
42d20a41-34ce-48c4-99a7-285752a059fb,1,Category 1,Data Transmission and/or Internet Access
6736f4a4-59cd-4d48-a1d4-126045f1fab9,1,Category 1,Data Transmission and/or Internet Access
0af336b7-3657-49a7-8b35-05242f26889f,1,Category 1,Data Transmission and/or Internet Access
2a9fcdfa-a36f-442b-b2d1-0da5b482d8c5,1,Category 1,Data Transmission and/or Internet Access
d1dda206-1dd9-4380-955f-3801bd0f18b8,5,Category 2,Internal Connections
43930012-e979-4058-bbd0-5f989ea8087e,1,Category 1,Data Transmission and/or Internet Access
dc87f6ec-230a-4fba-8ff0-f3390af43dff,1,Category 1,Data Transmission and/or Internet Access
1e436355-6d99-4057-9c95-4fd84480eb6b,1,Category 1,Data Transmission and/or Internet Access
62c088ef-f9b9-4f90-86ae-70ca2fb233cd,1,Category 1,Data Transmission and/or Internet Access
03965d34-a318-4fd9-990d-11c098a35497,1,Category 1,Data Transmission and/or Internet Access
c8fed320-115e-4e4f-940e-ff1ccb5a8aea,1,Category 2,Managed Internal Broadband Services
7b119882-7379-482c-83f5-95dd82ad6c1a,1,Category 1,Data Transmission and/or Internet Access
117c0cb1-26c3-4561-9457-114ed5eabfc7,1,Category 1,Data Transmission and/or Internet Access
80bb67e9-7e96-4204-9610-3f0f7e967719,1,Category 1,Data Transmission and/or Internet Access
abaefe7f-59f1-4926-9a56-33cb9d0fed32,1,Category 1,Data Transmission and/or Internet Access
e647376d-4e03-462d-9bca-40466bad84c5,1,Category 1,Data Transmission and/or Internet Access
c90c820a-d1a5-466d-926c-05f6086ad196,1,Category 1,Data Transmission and/or Internet Access
998ede29-f31a-42c8-8c29-ad57bb02eeb6,1,Category 2,Internal Connections
4b104427-2797-4077-9de0-ead8764df0c2,1,Category 1,Data Transmission and/or Internet Access
87e67d56-a83d-4183-8d17-4ffd8f797925,1,Category 1,Data Transmission and/or Internet Access
b469b3a7-d9b5-40a7-adde-11c0169909a0,1,Category 1,Data Transmission and/or Internet Access
741c06be-25d6-4d10-8f2c-e529e75dd8b7,1,Category 1,Data Transmission and/or Internet Access
ab46ea39-e305-4742-b504-bb375df33d1a,1,Category 1,Data Transmission and/or Internet Access
2a06b8de-b82a-4dc2-8989-975daa862ecc,1,Category 1,Data Transmission and/or Internet Access
f2b7a61b-a81a-431c-b5dc-4087210498b3,1,Category 1,Data Transmission and/or Internet Access
fcd27d9a-5f88-43fd-909b-2d30f53a2acd,1,Category 1,Data Transmission and/or Internet Access
049a39de-cc39-453e-9ea9-d07184435c54,1,Category 1,Data Transmission and/or Internet Access
3463b8cb-369a-4a84-826c-244bb888ef63,1,Category 1,Data Transmission and/or Internet Access
a786af55-1cca-42e6-bbb0-79660680d622,1,Category 2,Internal Connections
808af0a3-9851-4694-9302-59b73bd912bd,1,Category 1,Data Transmission and/or Internet Access
a07c624a-fbcc-4015-ac14-81f2cec66bed,1,Category 1,Data Transmission and/or Internet Access
eaee35a7-d588-41d0-9036-28eea0f51292,1,Category 1,Data Transmission and/or Internet Access
b17b9dc6-2f2e-4f5e-9413-e5b700180efd,1,Category 1,Data Transmission and/or Internet Access
baa4f8c4-2781-4a68-92dc-102aa5d3c3bf,1,Category 1,Data Transmission and/or Internet Access
63cddfef-397c-4c82-bc33-870a9830dbae,1,Category 1,Data Transmission and/or Internet Access
5318f9c2-c35d-4a85-8a03-7e939b933994,1,Category 1,Data Transmission and/or Internet Access
22767b7e-37ad-476c-9529-f1b0ab29da61,1,Category 1,Data Transmission and/or Internet Access
80eb01a9-a329-44fd-a640-0f68fe7654a7,1,Category 2,Managed Internal Broadband Services
0f511198-497f-4904-8a55-4fee83a813d2,1,Category 1,Data Transmission and/or Internet Access
737edf16-247b-44d2-b104-ce1d2af7e274,1,Category 2,Internal Connections
db91cc6e-548a-45ee-81ca-87e0c400433f,1,Category 2,Internal Connections
6e1fdb12-d132-4b9a-8fec-bf3e439d293c,6,Category 2,Basic Maintenance of Internal Connections
1020db00-8634-46ac-9e41-554779159785,1,Category 1,Data Transmission and/or Internet Access
2cc3602c-031d-480e-8f6d-3cb10b89e37e,1,Category 1,Data Transmission and/or Internet Access
3e635148-98f2-486f-b0ac-7f66aa1a418e,2,Category 1,Data Transmission and/or Internet Access
ccd25031-76ea-42da-bf6f-aa527a415cf8,1,Category 1,Data Transmission and/or Internet Access
bf71cf61-b4ae-468c-9fbd-87f22281e154,1,Category 1,Data Transmission and/or Internet Access
e785020b-0b8c-49c9-9a03-7bd2301782f2,1,Category 1,Data Transmission and/or Internet Access
d82ab6c3-ce49-4335-adcb-72d23b5f7672,1,Category 2,Managed Internal Broadband Services
2d912d2a-cc6b-4a84-822d-c827a5e82b65,1,Category 2,Internal Connections
ea66124c-76c5-458c-a490-d71b39e96f81,1,Category 1,Data Transmission and/or Internet Access
b651abba-7f66-4710-be05-bfc7bac666dd,1,Category 1,Data Transmission and/or Internet Access
0723228e-4440-48bf-be50-49d49c968930,1,Category 1,Data Transmission and/or Internet Access
d0d3fc52-30ab-4131-8d0e-222b44329f39,1,Category 1,Data Transmission and/or Internet Access
4404be89-e2c2-4d06-b40d-5a50fbd3a069,1,Category 1,Data Transmission and/or Internet Access
b23989d0-d6ba-4350-9cf6-38ceddf2d576,1,Category 1,Data Transmission and/or Internet Access
fbb9ccb5-d86a-478f-a4e1-9c859a08cb8d,1,Category 1,Data Transmission and/or Internet Access
c5fd74ec-0587-43a3-b488-798a68791678,1,Category 1,Data Transmission and/or Internet Access
0cf056f8-34c0-4579-bc6a-bc1c1b3ad3a8,1,Category 1,Data Transmission and/or Internet Access
45576908-0c82-4b2d-9a6e-c080ef87c529,1,Category 1,Data Transmission and/or Internet Access
7e7f6f99-0033-48f8-9b36-3b5e8b7dce1c,1,Category 1,Data Transmission and/or Internet Access
cee14fb4-5f9c-408d-946f-9c2545ddc845,1,Category 1,Data Transmission and/or Internet Access
0bd9cf8b-1768-4cf5-a81e-7d6c3d67367c,1,Category 1,Data Transmission and/or Internet Access
74d79da1-b2d9-49ce-a851-440f5e4cefba,1,Category 1,Data Transmission and/or Internet Access
1165f36c-882d-436b-9dfc-b5387bfbf63f,1,Category 1,Data Transmission and/or Internet Access
79aee6fe-4a89-4541-b0a6-50861ce09698,1,Category 1,Data Transmission and/or Internet Access
2dd4328d-83d3-4c4a-a9fa-0a415140a30a,1,Category 1,Data Transmission and/or Internet Access
ba7b3550-2a5a-4631-8714-05639875cf9d,1,Category 1,Data Transmission and/or Internet Access
7be3de25-3c7e-4116-b302-4d976ae0b2b3,1,Category 1,Data Transmission and/or Internet Access
39ce5277-c30a-4a06-8259-656f9fef27a4,1,Category 1,Data Transmission and/or Internet Access
1f8f548c-2160-4e72-b7f6-582552a12b7e,1,Category 1,Data Transmission and/or Internet Access
ebc145be-a28b-45aa-9b3e-3790350d2e17,1,Category 1,Data Transmission and/or Internet Access
beb2e1a8-9e72-45b2-b46f-f1ff169b6982,1,Category 1,Data Transmission and/or Internet Access
17d263c5-2e22-47dc-9fdd-40e1c9e53809,1,Category 1,Data Transmission and/or Internet Access
b20a06d7-9d91-43b4-85ed-41eb750f9774,1,Category 1,Data Transmission and/or Internet Access
a6a7964a-ef61-42e7-9fbc-82b12c4bc9e2,1,Category 1,Data Transmission and/or Internet Access
f17bfa32-5cff-4550-abe4-e8330642435d,1,Category 1,Data Transmission and/or Internet Access
3d1f2fa3-2c0c-435c-b5b2-ec53b7492bcf,1,Category 1,Data Transmission and/or Internet Access
b434f05d-efe1-4f56-9c1d-37a205fc221c,1,Category 1,Data Transmission and/or Internet Access
58640b0a-992f-436f-b279-c25da49eaeec,1,Category 1,Data Transmission and/or Internet Access
2d2e2bf4-f8bf-404f-bcd1-6b795af31b25,1,Category 1,Data Transmission and/or Internet Access
a12159de-886c-4a4a-a3db-94aeb6f9d5da,1,Category 1,Data Transmission and/or Internet Access
5274648d-90f6-4402-8811-3a646536d5e8,1,Category 1,Data Transmission and/or Internet Access
0f8d38f0-f6a1-47db-b1dc-5b18bebd6192,1,Category 1,Data Transmission and/or Internet Access
da1fe307-2cd1-4f7c-9303-dd82b9d230b1,1,Category 2,Managed Internal Broadband Services
b7912ca6-7642-4ca1-acee-4a0ae3e7e1f8,1,Category 1,Data Transmission and/or Internet Access
340a6dd3-8e38-4c3b-97a9-1f6afd8368e4,1,Category 1,Data Transmission and/or Internet Access
3aff93f4-b30e-4e68-ac4a-bbc14a40e206,1,Category 1,Data Transmission and/or Internet Access
722e0bcb-24af-4870-9458-13e706bc5180,1,Category 1,Data Transmission and/or Internet Access
f4fecce0-6138-44a1-83fb-f25f5089af0b,1,Category 1,Data Transmission and/or Internet Access
19eb2d88-11f4-42db-bd24-b05028bfcb4c,1,Category 1,Data Transmission and/or Internet Access
6d0d4de9-9277-4ec2-803e-e9ed9e91bb40,1,Category 1,Data Transmission and/or Internet Access
9b6b986d-e258-4ea2-b6cc-86dd3966bf21,1,Category 2,Internal Connections
ded77f36-8f98-4f3f-8d95-6351a5fe0068,1,Category 1,Data Transmission and/or Internet Access
a2201b3d-6607-4574-bfdb-7eb5a8fdfca5,1,Category 1,Data Transmission and/or Internet Access
e3eeeb9c-c2e5-4356-997e-40de4b3be901,1,Category 1,Data Transmission and/or Internet Access
d8878136-b3c3-4c8b-83a0-7ec26c2cf78c,1,Category 2,Internal Connections
5436118d-cbd0-45ec-a447-bd403e0f5fa3,1,Category 1,Data Transmission and/or Internet Access
e0fb7aa5-7401-4205-909d-6348d739cbfe,1,Category 1,Data Transmission and/or Internet Access
f80e8c25-6728-4c6b-9ecf-f75bdfb0bb85,1,Category 1,Data Transmission and/or Internet Access
3bd55588-c57a-498b-bb14-d05fbe630ff4,1,Category 1,Data Transmission and/or Internet Access
153bbc4c-20ac-47de-8a1a-5b49e13bda05,1,Category 1,Data Transmission and/or Internet Access
fb69105e-9711-46a5-8864-be25ea4c70dc,1,Category 2,Internal Connections
f9a1c4fd-b23e-4a7a-ab05-aebfa8c2d8d8,1,Category 2,Internal Connections
1c7f2de3-9bbf-4142-b9cc-d71fa70f3daa,1,Category 1,Data Transmission and/or Internet Access
750a00ee-ad77-4abf-947e-89e1c9f080cf,1,Category 2,Internal Connections
9e5d04ef-3787-47fc-9370-cb72c4394ae9,2,Category 2,Basic Maintenance of Internal Connections
b1ad1d53-47a4-4aed-8d86-86f6fe5d2189,1,Category 2,Internal Connections
3ae88f88-c8fe-49f3-9575-8fffbf8632df,1,Category 2,Internal Connections
0606520d-93a0-4094-8e91-5510b185098f,1,Category 1,Data Transmission and/or Internet Access
01cc035e-93f9-470c-9727-f38b9b50cb27,1,Category 1,Data Transmission and/or Internet Access
74119775-e9d4-4983-808e-451cbd8493e5,1,Category 2,Internal Connections
64d66377-ec09-4d62-a3c0-e71638537670,1,Category 2,Internal Connections
f69e2ad0-09e0-400e-8e96-bd989fe6056c,1,Category 1,Data Transmission and/or Internet Access
939a2783-9d6b-431f-99d7-5ef54086df92,1,Category 1,Data Transmission and/or Internet Access
59c751f4-324f-45aa-a145-e8ca20aa68e8,4,Category 2,Basic Maintenance of Internal Connections
3dfa0ca1-9e97-431a-a2ad-714557fc2100,1,Category 1,Data Transmission and/or Internet Access
c96affae-c536-4e1e-b786-0c08040ecebb,1,Category 1,Data Transmission and/or Internet Access
d641b95a-26f2-42e2-80f4-0de81f20f909,1,Category 1,Data Transmission and/or Internet Access
2b9f2be6-eb72-4c46-a1a6-d88cf598e706,1,Category 1,Data Transmission and/or Internet Access
8a7a1594-d30c-475f-a922-5257f5b44da2,3,Category 1,Data Transmission and/or Internet Access
65e582a8-2126-4faa-83f1-9af17727c2f5,1,Category 1,Data Transmission and/or Internet Access
e36174e7-7b5e-4a30-9831-81fc6c0712df,1,Category 1,Data Transmission and/or Internet Access
5e01f94c-f22e-478f-a237-e28918943cc8,1,Category 2,Internal Connections
0686f58b-6a0a-4718-9890-be41efad54e1,1,Category 2,Internal Connections
8c0035bd-22ff-400c-bb4c-af0d1a5225cb,1,Category 2,Internal Connections
cc478e68-808c-47aa-b808-d933cc38783b,1,Category 2,Internal Connections
b3cad36d-2866-4a15-aa29-dc76bd0fa5df,1,Category 2,Internal Connections
ebd56d39-9a59-4087-b229-27ec3bb5b1a2,1,Category 1,Data Transmission and/or Internet Access
fdefa0b8-a73d-4ba1-91ae-a4a2472630f9,1,Category 2,Managed Internal Broadband Services
5dd8d876-b9e2-4020-8ab6-01571895431f,1,Category 2,Internal Connections
43c2d0e9-cbaa-4890-b1e4-0114a7cb75e0,1,Category 1,Data Transmission and/or Internet Access
5e26b642-983c-4f2d-b205-84d512b36742,1,Category 1,Data Transmission and/or Internet Access
3b7f4da2-5486-4f88-9527-b8fd724b4c4e,1,Category 2,Internal Connections
b6601ddc-cc9b-4f71-a10c-38559cf8d456,1,Category 1,Data Transmission and/or Internet Access
0c5b9b09-bf88-4546-9d67-e29a1856de51,1,Category 1,Data Transmission and/or Internet Access
656f5c2e-1ecf-43a2-8aaf-b4a5cc2442f2,5,Category 1,Data Transmission and/or Internet Access
f0fb070d-641f-47b3-9efb-68debab2b35b,1,Category 2,Internal Connections
657e8d97-355e-4331-bee2-382f080ba858,1,Category 1,Data Transmission and/or Internet Access
171fc3e3-9a65-4e57-a6a0-5ca705587b7a,1,Category 1,Data Transmission and/or Internet Access
80398f4f-1e59-4b0a-9abf-5ef159ff3bc0,,,
4a45eed0-e88e-4b51-b4de-42c926b024d8,1,Category 2,Internal Connections
b998366b-94f9-430b-a2c0-60ec358bb70e,3,Category 2,Managed Internal Broadband Services
0ae306ab-843d-412f-a874-8e88388c7733,1,Category 2,Internal Connections
80c36f9f-e15d-482d-9c6f-ac816dacb607,1,Category 2,Managed Internal Broadband Services
f4a33f7a-f3cd-4cf6-83e8-1c2d276abe52,1,Category 1,Data Transmission and/or Internet Access
5349ff95-1a70-4029-97ce-8716ec5eb868,1,Category 2,Internal Connections
b888c9c0-50b1-4d28-86e7-a92fa2251885,1,Category 2,Internal Connections
8cd037dd-2aa2-48a2-aae0-aa5f11d9183f,1,Category 1,Data Transmission and/or Internet Access
951b132c-13b3-46f1-8841-b0d6891df8dd,1,Category 1,Data Transmission and/or Internet Access
e9d40d29-ce8b-4166-9ca9-700990c9742e,1,Category 2,Internal Connections
416c5e87-e69f-48c2-a28c-0ea06dee2e06,1,Category 1,Data Transmission and/or Internet Access
c368496c-bfd2-42ae-a332-ae479e6cacad,1,Category 1,Data Transmission and/or Internet Access
112887a7-1de5-4f08-ad58-08750c01dd7c,1,Category 1,Data Transmission and/or Internet Access
56013616-778e-41cd-816d-e68bef9d698f,1,Category 1,Data Transmission and/or Internet Access
3ee8814d-59aa-4190-9190-e01816c0a7ac,1,Category 2,Basic Maintenance of Internal Connections
702d23d8-874c-46ed-89ae-fc6bbfe47a70,1,Category 1,Data Transmission and/or Internet Access
76454150-ab7e-4146-ad80-9faecb9a3121,1,Category 1,Data Transmission and/or Internet Access
02c42c94-1ba8-4c91-9d4d-e13368147726,1,Category 1,Data Transmission and/or Internet Access
aebfb7ff-8910-42b0-909c-7dda48731ff1,2,Category 2,Internal Connections
fea796a7-1b6d-498e-82a9-157f59dc5c39,1,Category 1,Data Transmission and/or Internet Access
6050eb3a-ddaa-42f9-9964-60da77d0b1fe,1,Category 1,Data Transmission and/or Internet Access
0d66f507-d900-4ed5-bac8-c3207f524ac7,1,Category 1,Data Transmission and/or Internet Access
2c5520d0-8492-4afd-b413-1b06d9b87ab9,3,Category 1,Data Transmission and/or Internet Access
3eb27c9e-83c6-40df-a016-024b6d023593,1,Category 1,Data Transmission and/or Internet Access
96a02d62-209b-4985-b822-97a94a945466,1,Category 1,Data Transmission and/or Internet Access
50912954-7d79-4925-8c8f-67d3f425ec87,1,Category 1,Data Transmission and/or Internet Access
f6211883-116a-45c1-a6af-8b090f4b611d,1,Category 1,Data Transmission and/or Internet Access
290bdb9c-bc71-4cce-91f6-c0e7ce7abbff,1,Category 1,Data Transmission and/or Internet Access
d95703ec-6e35-44a7-8ebf-52951e5b8ae2,1,Category 1,Data Transmission and/or Internet Access
cb46d38a-85ef-4520-8fc7-f81c539978b4,1,Category 1,Data Transmission and/or Internet Access
9dfb38ad-ca9f-447d-88ac-de4683eeda53,1,Category 2,Internal Connections
cf84fada-7a62-4ff5-9116-6c411e50bda7,1,Category 1,Data Transmission and/or Internet Access
0b5ee5a6-0686-4221-9280-6de4e092c661,4,Category 2,Basic Maintenance of Internal Connections
b033c316-96eb-47ca-a599-b17f84498a4f,1,Category 1,Data Transmission and/or Internet Access
cbf74565-8bd1-457d-84ea-7e4675acfe74,1,Category 2,Internal Connections
e36fd0ed-5dae-4f15-8708-a9687fcdbc2c,1,Category 1,Data Transmission and/or Internet Access
165e7d79-3f63-417f-9db5-2a5b2ec6c814,1,Category 1,Data Transmission and/or Internet Access
c0611db3-f416-49b3-8a1d-5108c808c79b,1,Category 1,Data Transmission and/or Internet Access
624c18d9-e517-44a3-8942-d5b1f18d3274,1,Category 1,Data Transmission and/or Internet Access
e4629758-d260-492d-addd-a02a6b06e63c,1,Category 1,Data Transmission and/or Internet Access
22345791-ed8d-4f44-a5d0-1d7f1efb317f,1,Category 1,Data Transmission and/or Internet Access
8acf0518-5b44-4822-bbe8-f207482df412,1,Category 2,Internal Connections
37296152-1602-4cd9-94cb-9bae0b0b464e,1,Category 1,Data Transmission and/or Internet Access
da8e5145-a20e-4073-a690-4d302f08340e,1,Category 2,Internal Connections
d4413b41-2e67-4b84-809c-f4c49f497d32,1,Category 1,Data Transmission and/or Internet Access
b42fb4df-a974-4766-a9d2-326a1d208ac6,1,Category 1,Data Transmission and/or Internet Access
f1ed01b3-a2d8-40b4-8584-e0ccb0e350ed,1,Category 1,Data Transmission and/or Internet Access
c3b8259e-3f39-4e3a-8736-b32b61c23e84,1,Category 1,Data Transmission and/or Internet Access
de43623f-25d9-4365-9080-a26b503324b6,1,Category 1,Data Transmission and/or Internet Access
2892a9ea-f44a-406c-9319-624b9e48f51d,1,Category 1,Data Transmission and/or Internet Access
3573f0a2-fdc3-45af-8428-d493920708e6,1,Category 1,Data Transmission and/or Internet Access
088ac94c-4e28-4dfd-8692-1975336148ed,1,Category 1,Data Transmission and/or Internet Access
8e04e44b-feb3-4ede-9ac9-3e5416cd73ef,1,Category 2,Internal Connections
45c183e0-4008-4056-9262-ccf3d8c64614,1,Category 1,Data Transmission and/or Internet Access
6177bc94-d255-4f2c-8cea-5d44f09d27c6,1,Category 1,Data Transmission and/or Internet Access
5d0e0ba2-0e99-41e0-828a-ab1836a347e3,1,Category 1,Data Transmission and/or Internet Access
d72f633c-d54a-422e-b1c0-3cab0af80432,1,Category 1,Data Transmission and/or Internet Access
660bc669-d514-4359-a228-811ec566d9da,4,Category 2,Internal Connections
b2e2e3e0-5634-4ae4-a7d5-c31e72e3568a,2,Category 2,Basic Maintenance of Internal Connections
250dbfc3-d8b4-4717-ad84-e2bcca2b2de7,1,Category 1,Data Transmission and/or Internet Access
7fb2e026-9fcf-4ba4-a10b-d95348913821,1,Category 2,Internal Connections
21cef92c-149c-41f7-972d-3bb995f12b4e,1,Category 2,Internal Connections
5653937d-fb86-4b64-920d-a80e0f1db401,1,Category 1,Data Transmission and/or Internet Access
db7bbb00-113f-4d40-a539-8c50db51a09a,1,Category 2,Internal Connections
90f76a31-80f5-458c-9670-0d1a268f3ee3,1,Category 1,Data Transmission and/or Internet Access
cf51ddde-cc6e-4302-9c02-e4eedb0a1e40,1,Category 2,Internal Connections
e8aa2cca-22c2-4e30-8631-6ca6e234b672,1,Category 1,Data Transmission and/or Internet Access
30ece849-a523-4122-a91a-7d71a4f2ad39,1,Category 1,Data Transmission and/or Internet Access
d7614acf-af3d-4df0-b9c2-ff1cca3086a5,1,Category 2,Internal Connections
42590fbc-ba85-47a2-b567-192baa788e27,1,Category 2,Internal Connections
e989fdfa-c7f8-4c17-b203-ca242ecf9de0,1,Category 1,Data Transmission and/or Internet Access
b7bd0ad6-b07a-42b5-a5a7-8c3259381add,1,Category 1,Data Transmission and/or Internet Access
fef8fc28-c055-4108-969b-ff9c4e1414a6,1,Category 2,Internal Connections
1bbbac5a-9fc3-4674-bcfe-0fcbdb7f46dd,1,Category 1,Data Transmission and/or Internet Access
05629e65-fe9e-460a-9c5d-9550e6cec929,10,Category 2,Internal Connections
86aee025-7d76-41e0-9b9f-edab53cc02fb,1,Category 2,Internal Connections
4edb7fd6-db71-4a16-9b4c-fc847104a1d8,1,Category 2,Internal Connections
58f29bb1-8534-41f2-ab6f-b64a70900f30,1,Category 1,Data Transmission and/or Internet Access
17c74e91-d231-4f9a-a1c9-dc7c4bcaafed,1,Category 1,Data Transmission and/or Internet Access
e78c728a-0d9c-4586-b7df-9500b66df2ea,1,Category 1,Data Transmission and/or Internet Access
84f2c223-c321-4858-8762-1fdb5debaa05,1,Category 1,Data Transmission and/or Internet Access
d31a3bf3-990a-4a3c-a9c7-86d65fc003ae,1,Category 1,Data Transmission and/or Internet Access
29bf0387-26e3-43d2-be82-8fa7eed23ed8,1,Category 1,Data Transmission and/or Internet Access
f060378e-1d74-4ddd-98de-c574b177d281,1,Category 1,Data Transmission and/or Internet Access
4c6facab-3b71-49b3-9958-2bd896c61536,1,Category 1,Data Transmission and/or Internet Access
5b72a72a-6de0-44ae-827c-57805cfd1843,1,Category 1,Data Transmission and/or Internet Access
c2974f33-1212-474f-a812-82fc6d86b7f9,1,Category 1,Data Transmission and/or Internet Access
b4e8a63e-328f-42f5-afa7-9b1a08e1d45b,1,Category 1,Data Transmission and/or Internet Access
d6636a96-233a-4b88-a6a4-3aa293c4e3ea,1,Category 1,Data Transmission and/or Internet Access
38d59e94-a75a-4cda-98ea-30a4ed35862f,1,Category 1,Data Transmission and/or Internet Access
3183fa06-0222-4fbe-88e0-641d846479fe,1,Category 1,Data Transmission and/or Internet Access
